FECHA,DESDE,HASTA,LINEA,MOLINETE,ESTACION,pax_pagos,pax_pases_pagos,pax_franq,pax_TOTAL,LINEA_L
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Indepen_Turn02,INDEPENDENCIA,20,0,0,20,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Boedo_Turn01,BOEDO,30,1,6,37,E
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_FDerecho_Sur_Turn03,FACULTAD DE DERECHO - JULIETA LANTERI,18,0,0,18,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_LasHeras_Turn01,LAS HERAS,17,0,1,18,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_FDerecho_Sur_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,9,0,0,9,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_FDerecho_Norte_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,2,0,0,2,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Sur_Turn01,SANTA FE - CARLOS JAUREGUI,45,0,0,45,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Inclan_Sur_Turn02,INCLAN - MEZQUITA AL AHMAD,19,0,2,21,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Sur_Turn05,SANTA FE - CARLOS JAUREGUI,0,0,2,2,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Norte_Turn02,HOSPITALES,37,0,1,38,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Norte_Turn02,SANTA FE - CARLOS JAUREGUI,0,0,4,4,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Cordoba_Turn02,CORDOBA,35,0,7,42,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Norte_Turn02,ONCE - 30 DE DICIEMBRE,13,0,0,13,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Inclan_Sur_Turn01,INCLAN - MEZQUITA AL AHMAD,18,0,0,18,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_FDerecho_Norte_Turn01,FACULTAD DE DERECHO - JULIETA LANTERI,0,0,1,1,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Norte_Turn03,SANTA FE - CARLOS JAUREGUI,45,0,1,46,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Norte_Turn04,SANTA FE - CARLOS JAUREGUI,23,0,1,24,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Corrientes_Sur_Turn01,CORRIENTES,19,0,3,22,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Norte_Turn01,ONCE - 30 DE DICIEMBRE,12,0,0,12,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Caseros_Norte_Turn01,CASEROS,19,0,2,21,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Norte_Turn03,HOSPITALES,29,0,0,29,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Patricios_Turn04,PARQUE PATRICIOS,13,0,1,14,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Norte_Turn01,HOSPITALES,28,1,5,34,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_LasHeras_Turn04,LAS HERAS,49,0,0,49,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Sur_Turn04,SANTA FE - CARLOS JAUREGUI,0,0,5,5,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Cordoba_Turn01,CORDOBA,40,0,2,42,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_HPrimo_Sur_Turn02,HUMBERTO 1,17,0,1,18,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Corrientes_Sur_Turn02,CORRIENTES,33,0,1,34,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_HPrimo_Sur_Turn01,HUMBERTO 1,14,0,0,14,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Patricios_Turn05,PARQUE PATRICIOS,13,0,1,14,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Sur_Turn03,ONCE - 30 DE DICIEMBRE,45,0,3,48,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Sur_Turn04,ONCE - 30 DE DICIEMBRE,46,0,2,48,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Norte_Turn03,ONCE - 30 DE DICIEMBRE,20,0,1,21,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Asc_Turn01,SANTA FE - CARLOS JAUREGUI,3,0,0,3,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Venezuela_Sur_Turn01,VENEZUELA,28,0,2,30,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Patricios_Turn01,PARQUE PATRICIOS,27,0,5,32,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Inclan_Norte_Turn02,INCLAN - MEZQUITA AL AHMAD,15,1,1,17,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Sur_Turn03,HOSPITALES,23,0,0,23,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Venezuela_Norte_Turn02,VENEZUELA,16,0,0,16,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Caseros_Sur_Turn01,CASEROS,17,0,1,18,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Inclan_Norte_Turn01,INCLAN - MEZQUITA AL AHMAD,17,0,0,17,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Cordoba_Turn03,CORDOBA,38,0,1,39,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_HPrimo_Norte_Turn02,HUMBERTO 1,19,0,2,21,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_LasHeras_Turn02,LAS HERAS,29,0,1,30,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Corrientes_Norte_Turn01,CORRIENTES,12,0,0,12,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Sur_Turn02,HOSPITALES,28,0,1,29,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Patricios_Turn03,PARQUE PATRICIOS,27,0,0,27,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Sur_Turn01,ONCE - 30 DE DICIEMBRE,12,0,4,16,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Venezuela_Norte_Turn01,VENEZUELA,13,0,2,15,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Caseros_Norte_Turn02,CASEROS,20,0,3,23,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Norte_Turn05,SANTA FE - CARLOS JAUREGUI,8,0,1,9,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_LasHeras_Turn03,LAS HERAS,28,0,0,28,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Venezuela_Sur_Turn02,VENEZUELA,39,0,2,41,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_HPrimo_Norte_Turn01,HUMBERTO 1,21,0,6,27,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Once_Sur_Turn02,ONCE - 30 DE DICIEMBRE,32,0,0,32,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Patricios_Turn02,PARQUE PATRICIOS,30,0,4,34,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Sur_Turn02,SANTA FE - CARLOS JAUREGUI,30,0,1,31,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Corrientes_Norte_Turn03,CORRIENTES,1,0,1,2,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Caseros_Sur_Turn02,CASEROS,30,0,0,30,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Corrientes_Norte_Turn02,CORRIENTES,4,0,1,5,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_SantaFe_Norte_Turn01,SANTA FE - CARLOS JAUREGUI,0,0,2,2,H
27/2/2024,12:45:00,13:00:00,LineaH,LineaH_Hospitales_Sur_Turn01,HOSPITALES,21,0,0,21,H
27/2/2024,13:00:00,13:15:00,LineaD,LineaD_Carranza_Turn01,MINISTRO CARRANZA - MIGUEL ABUELO,0,0,1,1,D
27/2/2024,13:00:00,13:15:00,LineaD,LineaD_Carranza_Turn02,MINISTRO CARRANZA - MIGUEL ABUELO,0,0,1,1,D
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_N_Turn02,CORREO CENTRAL,11,0,0,11,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,0,0,1,1,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_N_Turn04,CATALINAS,9,0,0,9,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Jujuy_Turn03,JUJUY,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_S_Turn05,CORREO CENTRAL,12,0,0,12,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_E_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,60,0,0,60,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_N_Turn03,BOLIVAR,11,0,3,14,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Pichin_Turn01,PICHINCHA,0,0,2,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_SanJose_Turn02,SAN JOSE,14,0,8,22,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Varela_Turn02,VARELA,16,0,2,18,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_S_Turn02,CATALINAS,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_EMitre_Turn02,EMILIO MITRE,24,0,0,24,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_S_Turn03,CORREO CENTRAL,4,0,0,4,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_E_Turn03,PLAZA DE LOS VIRREYES - EVA PERON,37,0,1,38,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Urquiza_Turn01,URQUIZA,0,0,4,4,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_ERios_Turn02,ENTRE RIOS - RODOLFO WALSH,13,0,0,13,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_N_Turn02,BOLIVAR,23,0,9,32,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_S_Turn03,RETIRO,11,0,0,11,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_ERios_Turn01,ENTRE RIOS - RODOLFO WALSH,20,0,3,23,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_N_Turn05,CORREO CENTRAL,4,0,0,4,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_S_Turn01,BOLIVAR,9,0,2,11,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Urquiza_Turn02,URQUIZA,17,0,2,19,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Jujuy_Turn02,JUJUY,19,0,4,23,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Varela_Turn01,VARELA,24,0,6,30,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_S_Turn02,CORREO CENTRAL,3,0,0,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Urquiza_Turn03,URQUIZA,6,0,0,6,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_N_Turn06,CATALINAS,17,0,0,17,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_S_Turn04,CORREO CENTRAL,15,0,0,15,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_N_Turn05,RETIRO,5,0,0,5,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Indepen_Turn03,INDEPENDENCIA,18,0,1,19,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Moreno_Turn01,JOSE MARIA MORENO,13,0,3,16,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Boedo_Turn03,BOEDO,10,0,2,12,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_S_Turn02,RETIRO,12,0,1,13,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_EMitre_Turn01,EMILIO MITRE,26,0,2,28,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Medalla_Turn02,MEDALLA MILAGROSA,14,0,0,14,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_Turn06,PLAZA DE LOS VIRREYES - EVA PERON,0,0,3,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_S_Turn04,RETIRO,1,0,0,1,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_N_Turn03,CATALINAS,3,0,0,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,0,0,1,1,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_N_Turn03,CORREO CENTRAL,13,0,2,15,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Indepen_Turn01,INDEPENDENCIA,20,0,5,25,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_LaPlata_Turn02,AV. LA PLATA,26,0,2,28,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_N_Turn05,BOLIVAR,2,0,1,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_S_Turn03,CATALINAS,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_E_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,16,0,0,16,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Pichin_Turn02,PICHINCHA,20,0,1,21,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Medalla_Turn01,MEDALLA MILAGROSA,12,0,2,14,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_ERios_Turn03,ENTRE RIOS - RODOLFO WALSH,22,0,0,22,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Boedo_Turn02,BOEDO,34,0,2,36,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_N_Turn01,CORREO CENTRAL,10,0,0,10,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Medalla_Turn03,MEDALLA MILAGROSA,4,0,0,4,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_N_Turn01,RETIRO,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Indepen_Turn04,INDEPENDENCIA,7,0,0,7,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_N_Turn07,CATALINAS,23,0,0,23,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_N_Turn02,RETIRO,7,0,1,8,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Belgrano_Turn02,BELGRANO,29,0,2,31,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_S_Turn02,BOLIVAR,10,0,0,10,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_N_Turn01,BOLIVAR,20,0,4,24,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Jujuy_Turn01,JUJUY,0,0,6,6,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_CCentral_S_Turn01,CORREO CENTRAL,4,0,0,4,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Catalinas_S_Turn01,CATALINAS,3,0,0,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_LaPlata_Turn03,AV. LA PLATA,8,0,1,9,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_S_Turn03,BOLIVAR,16,0,1,17,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Boedo_Turn01,BOEDO,33,0,5,38,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_S_Turn01,RETIRO,8,0,0,8,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Belgrano_Turn01,BELGRANO,19,0,3,22,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_S_Turn05,RETIRO,3,0,0,3,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_SanJose_Turn01,SAN JOSE,22,0,4,26,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Moreno_Turn02,JOSE MARIA MORENO,24,0,5,29,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_LaPlata_Turn01,AV. LA PLATA,32,0,0,32,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Bolivar_N_Turn04,BOLIVAR,8,0,2,10,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_N_Turn03,RETIRO,4,0,2,6,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_RetiroE_N_Turn04,RETIRO,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Virreyes_E_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,5,0,1,6,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Indepen_Turn02,INDEPENDENCIA,24,0,0,24,E
27/2/2024,13:00:00,13:15:00,LineaE,LineaE_Pichin_Turn03,PICHINCHA,2,0,0,2,E
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Venezuela_Norte_Turn01,VENEZUELA,8,0,2,10,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_LasHeras_Turn03,LAS HERAS,29,0,0,29,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Asc_Turn01,SANTA FE - CARLOS JAUREGUI,1,0,0,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Norte_Turn03,HOSPITALES,37,0,0,37,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_HPrimo_Norte_Turn01,HUMBERTO 1,22,0,0,22,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Sur_Turn01,SANTA FE - CARLOS JAUREGUI,33,0,0,33,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Inclan_Norte_Turn02,INCLAN - MEZQUITA AL AHMAD,9,0,2,11,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Sur_Turn03,SANTA FE - CARLOS JAUREGUI,0,0,1,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Caseros_Sur_Turn01,CASEROS,32,0,1,33,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Norte_Turn02,HOSPITALES,26,0,0,26,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Sur_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,18,0,2,20,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Venezuela_Sur_Turn02,VENEZUELA,37,0,1,38,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Sur_Turn01,ONCE - 30 DE DICIEMBRE,14,0,0,14,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Norte_Turn03,FACULTAD DE DERECHO - JULIETA LANTERI,1,0,0,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Sur_Turn01,CORRIENTES,25,0,1,26,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Norte_Turn03,CORRIENTES,6,0,0,6,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Caseros_Norte_Turn02,CASEROS,17,0,3,20,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Caseros_Sur_Turn02,CASEROS,34,0,1,35,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Norte_Turn05,SANTA FE - CARLOS JAUREGUI,23,0,0,23,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Sur_Turn02,HOSPITALES,26,0,1,27,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_HPrimo_Sur_Turn02,HUMBERTO 1,18,0,0,18,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Norte_Turn04,SANTA FE - CARLOS JAUREGUI,36,0,0,36,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Patricios_Turn04,PARQUE PATRICIOS,14,0,0,14,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Sur_Turn04,SANTA FE - CARLOS JAUREGUI,0,0,3,3,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Sur_Turn01,HOSPITALES,33,0,0,33,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Sur_Turn02,ONCE - 30 DE DICIEMBRE,39,0,1,40,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Cordoba_Turn02,CORDOBA,42,0,11,53,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Venezuela_Norte_Turn02,VENEZUELA,14,0,0,14,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Inclan_Sur_Turn02,INCLAN - MEZQUITA AL AHMAD,14,0,1,15,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Venezuela_Sur_Turn01,VENEZUELA,36,0,1,37,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_HPrimo_Sur_Turn01,HUMBERTO 1,24,0,0,24,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Norte_Turn03,ONCE - 30 DE DICIEMBRE,20,0,1,21,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_LasHeras_Turn01,LAS HERAS,12,0,0,12,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Patricios_Turn05,PARQUE PATRICIOS,19,0,1,20,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Sur_Turn04,ONCE - 30 DE DICIEMBRE,49,0,1,50,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Patricios_Turn01,PARQUE PATRICIOS,18,0,1,19,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Caseros_Norte_Turn01,CASEROS,34,0,1,35,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Norte_Turn01,SANTA FE - CARLOS JAUREGUI,0,0,4,4,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Norte_Turn03,SANTA FE - CARLOS JAUREGUI,71,0,0,71,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Norte_Turn01,ONCE - 30 DE DICIEMBRE,8,0,0,8,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Patricios_Turn03,PARQUE PATRICIOS,25,0,2,27,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Sur_Turn03,FACULTAD DE DERECHO - JULIETA LANTERI,8,0,0,8,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Sur_Turn03,HOSPITALES,23,0,0,23,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Norte_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,2,0,0,2,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_HPrimo_Norte_Turn02,HUMBERTO 1,21,0,0,21,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Sur_Turn04,CORRIENTES,0,0,1,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Sur_Turn02,CORRIENTES,27,0,0,27,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Cordoba_Turn03,CORDOBA,37,0,2,39,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Norte_Turn04,FACULTAD DE DERECHO - JULIETA LANTERI,1,0,0,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Norte_Turn01,CORRIENTES,8,0,0,8,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Norte_Turn02,ONCE - 30 DE DICIEMBRE,14,0,4,18,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Hospitales_Norte_Turn01,HOSPITALES,34,0,4,38,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Patricios_Turn02,PARQUE PATRICIOS,30,0,3,33,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_LasHeras_Turn04,LAS HERAS,51,0,0,51,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Sur_Turn03,ONCE - 30 DE DICIEMBRE,33,0,1,34,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_FDerecho_Norte_Turn01,FACULTAD DE DERECHO - JULIETA LANTERI,0,0,2,2,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Once_Norte_Turn04,ONCE - 30 DE DICIEMBRE,0,0,1,1,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Inclan_Sur_Turn01,INCLAN - MEZQUITA AL AHMAD,16,0,1,17,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_SantaFe_Sur_Turn02,SANTA FE - CARLOS JAUREGUI,32,0,0,32,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Corrientes_Norte_Turn02,CORRIENTES,5,0,0,5,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Cordoba_Turn01,CORDOBA,38,0,4,42,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_LasHeras_Turn02,LAS HERAS,15,0,1,16,H
27/2/2024,13:00:00,13:15:00,LineaH,LineaH_Inclan_Norte_Turn01,INCLAN - MEZQUITA AL AHMAD,24,0,1,25,H
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_CCentral_S_Turn02,CORREO CENTRAL,10,0,0,10,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_CCentral_S_Turn05,CORREO CENTRAL,10,0,1,11,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Virreyes_E_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,9,0,0,9,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Catalinas_S_Turn03,CATALINAS,1,0,0,1,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_RetiroE_N_Turn01,RETIRO,4,0,0,4,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_RetiroE_S_Turn05,RETIRO,3,0,0,3,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Virreyes_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,0,0,2,2,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_CCentral_N_Turn02,CORREO CENTRAL,9,0,0,9,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Catalinas_N_Turn06,CATALINAS,8,0,0,8,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Jujuy_Turn01,JUJUY,0,0,7,7,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Urquiza_Turn01,URQUIZA,0,0,7,7,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Indepen_Turn03,INDEPENDENCIA,17,0,2,19,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_Bolivar_N_Turn04,BOLIVAR,3,0,0,3,E
27/2/2024,13:15:00,13:30:00,LineaE,LineaE_RetiroE_N_Turn03,RETIRO,5,0,4,9,E
